trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
555,False,"{'a': 0.45, 'e': 0.0037803586280961026}",20,8,23.97247347782809,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.45, 'e': 0.0037425550418151415}",20,0,-14.252077040798984,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
557,False,"{'a': 0.45, 'e': 0.00370512949139699}",30,12,31.953353813261742,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.45, 'e': 0.0036680781964830204}",25,0,43.73416403907227,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
559,False,"{'a': 0.45, 'e': 0.00363139741451819}",25,15,18.57252052895968,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.45, 'e': 0.003595083440373008}",20,5,21.433390084563232,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.45, 'e': 0.003559132605969278}",30,11,27.939679099039623,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.45, 'e': 0.003523541279909585}",25,12,20.32922102630673,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.45, 'e': 0.003488305867110489}",35,20,28.70009142799543,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.45, 'e': 0.0034534228084393843}",20,3,27.173301615894562,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.45, 'e': 0.0034188885803549903}",35,21,6.515223524767523,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
566,False,"{'a': 0.45, 'e': 0.0033846996945514404}",25,17,16.0641966769415,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.45, 'e': 0.003350852697605926}",25,10,26.628136663230023,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.45, 'e': 0.0033173441706298664}",20,8,19.04932411424369,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.45, 'e': 0.0032841707289235677}",30,20,19.672206161074016,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.45, 'e': 0.0032513290216343318}",30,14,31.262748878492086,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.45, 'e': 0.0032188157314179885}",25,10,28.743091920670793,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.45, 'e': 0.003186627574103809}",25,9,29.099008243529823,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.45, 'e': 0.0031547612983627705}",30,17,28.3906361753428,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.45, 'e': 0.003123213685379143}",20,0,29.57226709625259,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
575,False,"{'a': 0.45, 'e': 0.0030919815485253516}",20,8,9.06405874339569,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
576,False,"{'a': 0.45, 'e': 0.003061061733040098}",20,0,36.51068564863703,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
577,False,"{'a': 0.45, 'e': 0.003030451115709697}",35,17,35.530373699428196,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.45, 'e': 0.0030001466045526}",20,0,29.672480351679525,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
579,False,"{'a': 0.45, 'e': 0.002970145138507074}",20,10,20.20758184297453,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.45, 'e': 0.002940443687122003}",20,6,23.269729574498157,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.45, 'e': 0.002911039250250783}",30,15,30.466090805225768,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.45, 'e': 0.0028819288577482754}",25,17,15.351774635745684,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.45, 'e': 0.0028531095691707925}",35,20,29.620681497008242,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.45, 'e': 0.0028245784734790844}",20,14,10.844183374765532,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.45, 'e': 0.0027963326887442937}",20,11,16.610797617975383,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.45, 'e': 0.0027683693618568506}",25,14,20.53216399129834,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.45, 'e': 0.002740685668238282}",30,16,30.778975277221576,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.45, 'e': 0.0027132788115558993}",25,17,15.48556206475212,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.45, 'e': 0.0026861460234403403}",35,0,55.45818528521237,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
590,False,"{'a': 0.45, 'e': 0.002659284563205937}",20,12,14.223627301276643,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.45, 'e': 0.0026326917175738774}",25,8,30.651852067135966,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.45, 'e': 0.0026063648003981387}",25,0,39.35880708562367,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
593,False,"{'a': 0.45, 'e': 0.0025803011523941573}",25,11,19.84172026241885,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.45, 'e': 0.0025544981408702158}",20,14,10.259161041982349,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.45, 'e': 0.0025289531594615135}",30,14,29.72011201342178,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.45, 'e': 0.0025036636278668984}",25,6,35.49125692050708,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.45, 'e': 0.0024786269915882293}",25,15,15.684720640848775,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.45, 'e': 0.002453840721672347}",20,0,33.1089852910997,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
599,False,"{'a': 0.45, 'e': 0.0024293023144556234}",20,10,15.754859196314863,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.45, 'e': 0.002405009291311067}",20,14,11.913863637834,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.45, 'e': 0.0023809591983979563}",25,7,31.848331982491576,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.45, 'e': 0.0023571496064139765}",20,10,17.47651266772105,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.45, 'e': 0.0023335781103498367}",20,6,24.190259004082044,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.45, 'e': 0.002310242329246338}",25,18,11.859906794861013,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.45, 'e': 0.002287139905953875}",25,13,22.5589855279597,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.45, 'e': 0.0022642685068943362}",30,17,28.245421460648277,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.45, 'e': 0.002241625821825393}",25,17,17.948485078216006,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.45, 'e': 0.002219209563607139}",25,11,24.40165574141411,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.45, 'e': 0.0021970174679710676}",20,2,27.64269916859988,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.45, 'e': 0.0021750472932913567}",20,6,30.604281963115394,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.45, 'e': 0.0021532968203584434}",25,14,18.16917710840311,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.45, 'e': 0.002131763852154859}",25,19,10.667378880413532,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.45, 'e': 0.0021104462136333105}",25,12,21.73575687979298,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.45, 'e': 0.0020893417514969773}",20,11,16.2935283770081,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.45, 'e': 0.0020684483339820075}",20,10,16.050261407101573,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.45, 'e': 0.0020477638506421875}",25,10,29.851677052288466,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.45, 'e': 0.0020272862121357657}",20,13,17.950710362590335,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.45, 'e': 0.002007013350014408}",25,18,14.390385566445053,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.45, 'e': 0.0019869432165142637}",20,0,29.75237081406164,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
620,False,"{'a': 0.45, 'e': 0.001967073784349121}",20,2,30.137278171015954,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.45, 'e': 0.0019474030465056298}",25,10,24.777181060696513,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.45, 'e': 0.0019279290160405735}",25,7,28.289238910326098,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.45, 'e': 0.0019086497258801677}",20,9,19.53695281354916,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.45, 'e': 0.0018895632286213661}",20,10,16.744002589689476,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.45, 'e': 0.0018706675963351524}",20,10,17.873096087873677,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.45, 'e': 0.0018519609203718008}",20,9,20.08937831847049,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.45, 'e': 0.0018334413111680827}",20,10,18.03314092787251,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.45, 'e': 0.001815106898056402}",30,19,23.033823263271067,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.45, 'e': 0.001796955829075838}",20,0,31.497949147256055,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
630,False,"{'a': 0.45, 'e': 0.0017789862707850797}",20,12,13.739551200080458,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.45, 'e': 0.001761196408077229}",30,9,-7.761982712789432,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
632,False,"{'a': 0.45, 'e': 0.0017435844439964566}",25,10,13.479065157191815,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
633,False,"{'a': 0.45, 'e': 0.001726148599556492}",25,19,9.502413770107204,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.45, 'e': 0.001708887113560927}",35,19,24.75037403337954,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.45, 'e': 0.0016917982424253177}",20,0,21.480136013313725,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
636,False,"{'a': 0.45, 'e': 0.0016748802600010644}",25,9,27.04816251730317,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.45, 'e': 0.0016581314574010539}",20,8,17.709742311396383,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.45, 'e': 0.0016415501428270432}",30,19,20.880773422818812,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.45, 'e': 0.0016251346413987727}",20,3,15.396738961983015,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
640,False,"{'a': 0.45, 'e': 0.001608883294984785}",25,7,30.83155419630395,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.45, 'e': 0.0015927944620349372}",25,17,16.753178022311392,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.45, 'e': 0.0015768665174145879}",20,6,25.53221204821372,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.45, 'e': 0.001561097852240442}",20,15,7.859021696725909,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.45, 'e': 0.0015454868737180376}",25,2,37.41084821777643,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.45, 'e': 0.0015300320049808573}",20,10,16.956948327962845,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.45, 'e': 0.0015147316849310488}",20,14,10.751498862121421,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.45, 'e': 0.0014995843680817383}",25,9,20.693577844963308,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.45, 'e': 0.001484588524400921}",20,4,27.347395585981765,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.45, 'e': 0.0014697426391569117}",20,0,30.947157066919395,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
650,False,"{'a': 0.45, 'e': 0.0014550452127653425}",30,9,37.99543992259867,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.45, 'e': 0.0014404947606376892}",25,15,19.965692402819432,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.45, 'e': 0.0014260898130313124}",25,6,29.813326922879355,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.45, 'e': 0.0014118289149009993}",20,6,24.824765606117506,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.45, 'e': 0.0013977106257519892}",25,14,21.739204320601356,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.45, 'e': 0.0013837335194944694}",30,14,29.823338926720062,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.45, 'e': 0.0013698961842995246}",20,12,16.793883934240313,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.45, 'e': 0.0013561972224565293}",25,16,15.761230968269896,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.45, 'e': 0.001342635250231964}",20,12,14.824115349620723,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.45, 'e': 0.0013292088977296444}",25,10,28.008519639441683,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.45, 'e': 0.001315916808752348}",25,12,0.8531806824100385,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
661,False,"{'a': 0.45, 'e': 0.0013027576406648245}",30,3,43.3945874673616,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.45, 'e': 0.0012897300642581763}",20,11,13.815645982136237,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.45, 'e': 0.0012768327636155945}",20,16,7.8844654208046405,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.45, 'e': 0.0012640644359794386}",20,0,30.833288593382424,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
665,False,"{'a': 0.45, 'e': 0.0012514237916196442}",25,9,26.81296547315994,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.45, 'e': 0.0012389095537034477}",30,20,13.46328330170629,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.45, 'e': 0.0012265204581664133}",20,5,27.383306013390214,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.45, 'e': 0.0012142552535847491}",30,20,20.602485707739003,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.45, 'e': 0.0012021127010489016}",20,9,22.105144223489745,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.45, 'e': 0.0011900915740384126}",20,8,22.995295775661464,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.45, 'e': 0.0011781906582980285}",25,9,27.74349371844081,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.45, 'e': 0.0011664087517150481}",20,11,20.310596545715363,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.45, 'e': 0.0011547446641978977}",25,12,23.84661794351421,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.45, 'e': 0.0011431972175559187}",20,5,1.936060011532527,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
675,False,"{'a': 0.45, 'e': 0.0011317652453803595}",20,0,18.30865355938911,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
676,False,"{'a': 0.45, 'e': 0.0011204475929265558}",35,21,27.827368106278392,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.45, 'e': 0.0011092431169972903}",35,12,41.31318562208428,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.45, 'e': 0.0010981506858273175}",20,0,37.974610988291175,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
679,False,"{'a': 0.45, 'e': 0.0010871691789690443}",30,19,19.425585819703326,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.45, 'e': 0.0010762974871793539}",30,8,29.024828711674846,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.45, 'e': 0.0010655345123075602}",30,16,25.518133016525617,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.45, 'e': 0.0010548791671844847}",20,6,23.583480503344497,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.45, 'e': 0.0010443303755126399}",30,12,29.216005222207514,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.45, 'e': 0.0010338870717575134}",20,10,17.34322712297764,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.45, 'e': 0.0010235482010399382}",20,13,11.565070126321038,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.45, 'e': 0.0010133127190295388}",20,13,16.06461020080616,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.45, 'e': 0.0010031795918392433}",25,15,17.562150400306745,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.45, 'e': 0.000993147795920851}",25,1,35.69382420012357,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,9,26.0818819293199,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",30,16,30.45527531647404,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,12,17.174414086375425,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,10,27.885011744891578,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,15,18.68550307506746,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,7,30.837599440173,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,19,19.344431495330834,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,5,28.752002209135604,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,6,25.132480951566766,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,12,12.653997334004327,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
